Subject Id,Visit,ProcedureID,Study Identifier,Domain Abbreviation,Project Unique Identifier,Cohort,Subject Identification,Pool Identifier,Focus of Study-Specific Interest,Group ID,Sponsor-Defined Identifier,Link ID,Link Group ID,Reported Name of Procedure,Standardized Procedure Name,Category,Subcategory,Pre-specified,Occurrence,Indication,Dose,Dose Description,Dose Units,Dose Form,Dosing Frequency per Interval,Intended Dose Regimen,Route of Administration,Location of Procedure,Laterality,Directionality,Portion or Totality,Visit Number,Planned Study Day of Visit,Planned Order of Element within Arm,Epoch,Start Date/Time of Procedure,End Date/Time of Procedure,Study Day of Start of Procedure,Study Day of End of Procedure,Duration of Procedure,Planned Time Point Name,Planned Time Point Number,Planned Elapsed Time from Time Point Ref,Time Point Reference,Date/Time of Reference Time Point,Start Relative to Reference Time Point,Start Reference Time Point,End Relative to Reference Time Point,End Reference Time Point
N150b095,PR,N150b095_37,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-08,2012-03-08,37.0,37.0,1,,,,,,,,,
N150b095,PR,N150b095_38,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-09,2012-03-09,38.0,38.0,1,,,,,,,,,
N150b095,PR,N150b095_41,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-12,2012-03-12,41.0,41.0,1,,,,,,,,,
N150b095,PR,N150b095_42,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-13,2012-03-13,42.0,42.0,1,,,,,,,,,
N150b095,PR,N150b095_43,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-14,2012-03-14,43.0,43.0,1,,,,,,,,,
N150b095,PR,N150b095_44,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-15,2012-03-15,44.0,44.0,1,,,,,,,,,
N150b095,PR,N150b095_45,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-16,2012-03-16,45.0,45.0,1,,,,,,,,,
N150b095,PR,N150b095_48,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-19,2012-03-19,48.0,48.0,1,,,,,,,,,
N150b095,PR,N150b095_49,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-20,2012-03-20,49.0,49.0,1,,,,,,,,,
N150b095,PR,N150b095_50,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-21,2012-03-21,50.0,50.0,1,,,,,,,,,
N150b095,PR,N150b095_51,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-22,2012-03-22,51.0,51.0,1,,,,,,,,,
N150b095,PR,N150b095_52,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-23,2012-03-23,52.0,52.0,1,,,,,,,,,
N150b095,PR,N150b095_55,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55.0,55.0,1,,,,,,,,,
N150b095,PR,N150b095_56,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56.0,56.0,1,,,,,,,,,
N150b095,PR,N150b095_57,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57.0,57.0,1,,,,,,,,,
N150b095,PR,N150b095_58,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58.0,58.0,1,,,,,,,,,
N150b095,PR,N150b095_59,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59.0,59.0,1,,,,,,,,,
N150b095,PR,N150b095_62,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62.0,62.0,1,,,,,,,,,
N150b095,PR,N150b095_63,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63.0,63.0,1,,,,,,,,,
N150b095,PR,N150b095_64,"Xeno Nimo Hypox,FaDu",PR,N150,b,95,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64.0,64.0,1,,,,,,,,,
N150b096,PR,N150b096_-4,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",TOTAL BODY IRRADIATION,"TBI, Whole Body Irradiation",,Y,Y,,4.0,,Gy,,ONCE,,,BODY,BILATERAL,,ENTIRE,,,,,2012-01-27,2012-01-27,-4.0,-4.0,1,,,,,,,,,
N150b096,PR,N150b096_27,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-27,2012-02-27,27.0,27.0,1,,,,,,,,,
N150b096,PR,N150b096_28,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-28,2012-02-28,28.0,28.0,1,,,,,,,,,
N150b096,PR,N150b096_29,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-29,2012-02-29,29.0,29.0,1,,,,,,,,,
N150b096,PR,N150b096_30,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-01,2012-03-01,30.0,30.0,1,,,,,,,,,
N150b096,PR,N150b096_31,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-02,2012-03-02,31.0,31.0,1,,,,,,,,,
N150b096,PR,N150b096_34,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-05,2012-03-05,34.0,34.0,1,,,,,,,,,
N150b096,PR,N150b096_35,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-06,2012-03-06,35.0,35.0,1,,,,,,,,,
N150b096,PR,N150b096_36,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-07,2012-03-07,36.0,36.0,1,,,,,,,,,
N150b096,PR,N150b096_37,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-08,2012-03-08,37.0,37.0,1,,,,,,,,,
N150b096,PR,N150b096_38,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-09,2012-03-09,38.0,38.0,1,,,,,,,,,
N150b096,PR,N150b096_41,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-12,2012-03-12,41.0,41.0,1,,,,,,,,,
N150b096,PR,N150b096_42,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-13,2012-03-13,42.0,42.0,1,,,,,,,,,
N150b096,PR,N150b096_43,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-14,2012-03-14,43.0,43.0,1,,,,,,,,,
N150b096,PR,N150b096_44,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-15,2012-03-15,44.0,44.0,1,,,,,,,,,
N150b096,PR,N150b096_45,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-16,2012-03-16,45.0,45.0,1,,,,,,,,,
N150b096,PR,N150b096_48,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-19,2012-03-19,48.0,48.0,1,,,,,,,,,
N150b096,PR,N150b096_49,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-20,2012-03-20,49.0,49.0,1,,,,,,,,,
N150b096,PR,N150b096_50,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-21,2012-03-21,50.0,50.0,1,,,,,,,,,
N150b096,PR,N150b096_51,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-22,2012-03-22,51.0,51.0,1,,,,,,,,,
N150b096,PR,N150b096_52,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-23,2012-03-23,52.0,52.0,1,,,,,,,,,
N150b096,PR,N150b096_55,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55.0,55.0,1,,,,,,,,,
N150b096,PR,N150b096_56,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56.0,56.0,1,,,,,,,,,
N150b096,PR,N150b096_57,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57.0,57.0,1,,,,,,,,,
N150b096,PR,N150b096_58,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58.0,58.0,1,,,,,,,,,
N150b096,PR,N150b096_59,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59.0,59.0,1,,,,,,,,,
N150b096,PR,N150b096_62,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62.0,62.0,1,,,,,,,,,
N150b096,PR,N150b096_63,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63.0,63.0,1,,,,,,,,,
N150b096,PR,N150b096_64,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64.0,64.0,1,,,,,,,,,
N150b096,PR,N150b096_65,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-05,2012-04-05,65.0,65.0,1,,,,,,,,,
N150b096,PR,N150b096_66,"Xeno Nimo Hypox,FaDu",PR,N150,b,96,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-06,2012-04-06,66.0,66.0,1,,,,,,,,,
N150b098,PR,N150b098_-4,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",TOTAL BODY IRRADIATION,"TBI, Whole Body Irradiation",,Y,Y,,4.0,,Gy,,ONCE,,,BODY,BILATERAL,,ENTIRE,,,,,2012-01-27,2012-01-27,-4.0,-4.0,1,,,,,,,,,
N150b098,PR,N150b098_55,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55.0,55.0,1,,,,,,,,,
N150b098,PR,N150b098_56,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56.0,56.0,1,,,,,,,,,
N150b098,PR,N150b098_57,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57.0,57.0,1,,,,,,,,,
N150b098,PR,N150b098_58,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58.0,58.0,1,,,,,,,,,
N150b098,PR,N150b098_59,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59.0,59.0,1,,,,,,,,,
N150b098,PR,N150b098_62,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62.0,62.0,1,,,,,,,,,
N150b098,PR,N150b098_63,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63.0,63.0,1,,,,,,,,,
N150b098,PR,N150b098_64,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64.0,64.0,1,,,,,,,,,
N150b098,PR,N150b098_65,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-05,2012-04-05,65.0,65.0,1,,,,,,,,,
N150b098,PR,N150b098_66,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-06,2012-04-06,66.0,66.0,1,,,,,,,,,
N150b098,PR,N150b098_69,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-09,2012-04-09,69.0,69.0,1,,,,,,,,,
N150b098,PR,N150b098_70,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-10,2012-04-10,70.0,70.0,1,,,,,,,,,
N150b098,PR,N150b098_71,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-11,2012-04-11,71.0,71.0,1,,,,,,,,,
N150b098,PR,N150b098_72,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-12,2012-04-12,72.0,72.0,1,,,,,,,,,
N150b098,PR,N150b098_73,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-13,2012-04-13,73.0,73.0,1,,,,,,,,,
N150b098,PR,N150b098_76,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-16,2012-04-16,76.0,76.0,1,,,,,,,,,
N150b098,PR,N150b098_77,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-17,2012-04-17,77.0,77.0,1,,,,,,,,,
N150b098,PR,N150b098_78,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-18,2012-04-18,78.0,78.0,1,,,,,,,,,
N150b098,PR,N150b098_79,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-19,2012-04-19,79.0,79.0,1,,,,,,,,,
N150b098,PR,N150b098_80,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-20,2012-04-20,80.0,80.0,1,,,,,,,,,
N150b098,PR,N150b098_83,"Xeno Nimo Hypox,FaDu",PR,N150,b,98,,,,,,,"XRAY,PHOTON",PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-23,2012-04-23,83.0,83.0,1,,,,,,,,,
